011300008;113;2;141;0;3;57;0;9;27;0;11;0;0;14;304;0
011300009;113;2;93;0;3;24;0;9;23;0;11;2;0;14;343;0
011300010;113;2;14;0;3;6;0;9;5;0;11;1;0;14;2;0
011300011;113;2;83;0;3;63;1;9;5;0;11;0;0;14;14;0
011300012;113;2;42;0;3;45;0;9;19;0;11;11;0;14;27;0
011300013;113;2;153;6;3;215;10;9;35;1;11;7;1;14;88;2
011300014;113;2;221;0;3;194;0;9;39;0;11;9;0;14;35;0
011300015;113;2;73;4;3;75;5;9;14;4;11;1;1;14;33;0
011300016;113;2;207;0;3;64;0;9;79;0;11;0;0;14;19;0
011300017;113;2;376;6;3;224;2;9;39;4;11;0;0;14;11;0
011300018;113;2;271;0;3;212;0;9;45;0;11;0;0;14;7;0
011300019;113;2;289;2;3;147;1;9;49;0;11;0;0;14;6;0
011300020;113;2;87;0;3;57;0;9;64;0;11;0;0;14;8;0
011300021;113;2;161;0;3;99;0;9;127;0;11;0;0;14;88;0
011300022;113;2;4;10;3;2;0;9;0;0;11;0;0;14;0;0
012800001;128;3;55;0;4;8;0;7;159;0;8;113;0;9;156;0
012800002;128;3;26;1;4;2;0;7;144;1;8;76;0;9;197;1
012800003;128;3;39;0;4;14;0;7;195;0;8;97;0;9;126;0
012800004;128;3;19;0;4;10;0;7;320;0;8;64;0;9;116;0
012800005;128;3;24;0;4;9;0;7;192;1;8;64;2;9;146;2
012800006;128;3;18;0;4;3;0;7;112;0;8;167;3;9;161;1
012800007;128;3;25;1;4;10;1;7;151;1;8;100;0;9;153;1
012800008;128;3;79;0;4;18;0;7;147;2;8;72;1;9;83;0
012800009;128;3;0;0;4;0;0;7;23;0;8;14;0;9;16;0
012800010;128;3;2;0;4;1;0;7;21;0;8;19;0;9;28;0
012800011;128;3;6;0;4;0;0;7;22;1;8;11;1;9;11;0
013300001;133;5;63;0;6;148;0;16;217;0;19;6;0;26;20;0
013300002;133;5;54;0;6;158;0;16;173;0;19;5;0;26;15;0
013300003;133;5;53;0;6;122;0;16;191;0;19;4;0;26;28;0
013300004;133;5;78;0;6;94;0;16;138;0;19;2;0;26;14;0
