1;011100029;111;|0111200073|0111200073|0111200073|0111200073|0111200073;3;600;508;508;0;2;393;0;2;204;2;0;0;0;1;393;16;377;12
1;011100030;111;|0111200076|0111200076|0111200076|0111200076|0111200076;3;400;369;369;0;0;304;0;0;94;1;0;0;0;1;304;5;299;5
1;011100031;111;|0111200078|0111200078|0111200078|0111200078|0111200078;3;900;749;749;0;21;621;0;7;276;2;0;0;0;1;621;44;577;44
1;011100032;111;|0111200079|0111200079|0111200079|0111200079|0111200079;3;700;665;665;0;1;390;0;1;299;1;0;0;0;10;390;29;361;29
1;011100033;111;|0111200071|0111200071|0111200071|0111200071|0111200071;3;700;651;651;0;5;401;0;5;297;1;0;0;0;1;401;36;365;36
1;011100034;111;|0111200064|0111200064|0111200064|0111200064|0111200064;3;900;793;793;0;3;491;0;3;408;1;0;0;0;0;491;30;461;30
1;011100035;111;|0111200066|0111200066|0111200066|0111200066|0111200066;3;800;762;762;0;5;495;0;5;301;1;0;0;0;3;495;31;464;31
1;011100036;111;|0111200083|0111200083|0111200083|0111200083|0111200083;3;600;414;414;0;5;301;0;5;298;1;0;0;0;0;301;25;276;24
1;011100037;111;|0111200070|0111200070|0111200070|0111200070|0111200070;3;600;477;477;0;5;307;0;5;292;1;0;0;0;0;307;29;278;29
1;011100038;111;|0111200052|0111200052|0111200052|0111200052|0111200052;3;700;494;494;0;4;359;0;4;339;1;0;0;0;1;359;32;327;30
